"Species","MaxLength","Trophic.Level","Water.column","Diel.Activity","Habitat","ThermalMP_5min_95max","Vulnerability","IUCN_status","Trophic_guild","Trophic_guild_name","Benthic","DP","RedList","LRFI","TopPred"
"Ecsenius schroederi",5.82,2.169605475,"benthic","Day","Coral",28.282375,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Ecsenius stictus",5.8,2,"benthic","Day","coral",26.976225,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Ecsenius stigmatura",6,NA,"benthic","Day","coral",29.961,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Ecsenius tigris",5,2,"benthic","Day","coral",27.431,0.232229090909091,"Thr",2,"Herbivores Microvores Detritivores",1,0,1,0,0
"Ecsenius trilineatus",3,2,"benthic","Day","coral",28.85495,0.231286363636364,"NThr",NA,NA,1,0,0,0,0
"Ecsenius yaeyamaensis",6,2,"benthic","Day","coral",26.699825,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Ekemblemaria myersi",7,3.5,"benthic","Day","coral",25.0815,NA,"NThr",NA,NA,1,0,0,0,0
"Elacatinus evelynae",4,3.4,"benthic","Day","coral",27.008,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Elacatinus figaro",3.4,3.4,"benthic","Day","coral",26.3615,0.229279090909091,NA,5,"microinvertivore",1,0,NA,0,0
"Elacatinus genie",4.5,3.4,"benthic","Day","coral",27.2988,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Elacatinus horsti",5,3.5,"benthic","Day","coral",27.98205,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Elacatinus lobeli",3.5,NA,"benthic","Day","coral",NA,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Elacatinus oceanops",5,3.5,"benthic","Day","coral",26.58,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Elacatinus prochilos",4,3.2,"benthic","Day","coral",28.51135,0.229279090909091,"Thr",5,"microinvertivore",1,0,1,0,0
"Elacatinus puncticulatus",4.4,3.5,"benthic","Day","coral",26.5616,0.229279090909091,"NThr",NA,NA,1,0,0,0,0
"Elacatinus randalli",4.6,3.5,"benthic","Day","coral",27.974,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Elacatinus saucrus",2.5,3,"benthic","Day","coral",20.369225,0.229279090909091,NA,NA,NA,1,0,NA,0,0
"Elacatinus xanthiprora",4,3.4,"benthic","Day","coral",28.58385,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Elagatis bipinnulata",180,3.6,"pelagic non-site attached","Day","water column",25.1346,0.270051363636364,"NThr",4,"piscivore",0,1,0,1,1
"Eleotrica cableae",7,3.3,"benthic","Day","sand",23.2275,0.229279090909091,"Thr",5,"microinvertivore",1,0,1,0,0
"Elops affinis",91,4.1,"pelagic non-site attached","Day","water column",26.70685,NA,NA,NA,NA,0,1,NA,1,NA
"Emblemariopsis signifer",3.5,NA,"benthic","Night","Coral",NA,NA,"NThr",NA,NA,1,0,0,0,0
"Enchelycore lichenosa",90,4.5,"benthic","Night","coral",23.494225,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Enchelycore ramosa",150,4.7,"benthic","Night","coral",21.684975,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Engraulis australis",15,3,"pelagic non-site attached","Day","water column",20.409,0.244796363636364,"NThr",NA,NA,0,1,0,0,0
"Enneapterygius etheostomus",NA,NA,"benthic","Day","rock",NA,0.170519545454545,NA,NA,NA,1,0,NA,NA,NA
"Enneapterygius flavoccipitis",3.2,3.1,"benthic","Day","coral",NA,0.170519545454545,"NThr",NA,NA,1,0,0,0,0
"Enneapterygius hemimelas",4,2.9,"benthic","Day","coral",24.9645,0.170519545454545,"NThr",5,"microinvertivore",1,0,0,0,0
"Enneapterygius mirabilis",2.7,3,"benthic","Day","coral",24.46025,0.170519545454545,"NThr",NA,NA,1,0,0,0,0
"Enneapterygius rufopileus",3.6,2.9,"benthic","Day","rock",21.9562,0.170519545454545,"NThr",NA,NA,1,0,0,0,0
"Enneapterygius similis",3.583333333,2.923797376,"benthic","Day","rock",23.515,0.170519545454545,"NThr",NA,NA,1,0,0,0,0
"Enneapterygius tutuilae",4,3.4,"benthic","Day","coral",NA,0.170519545454545,"NThr",NA,NA,1,0,0,0,0
"Eocallionymus papilio",13,3.3,"benthic","Day","rock",18.01865,NA,NA,NA,NA,1,0,NA,0,0
"Epibulus brevis",18.5,3.6,"Demersal","Day","Coral",29.7695,0.214231363636364,"NThr",7,"crustacivore",0,1,0,0,0
"Epibulus insidiator",54,3.8,"Demersal","Day","coral",26.778,0.214231363636364,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelides armatus",56,3.9,"Demersal","Day","rock",19.869125,0.247280909090909,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus adscensionis",61,3.5,"Demersal","Day","coral",26.8825,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus analogus",104,3.8,"Demersal","Day","coral",22.1895,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus areolatus",47,3.6,"Demersal","Day","rock",22.7175,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus bilobatus",33,3.7,"Demersal","Day","coral",26.5846,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus bleekeri",76,3.9,"Demersal","Day","coral",28.0919,0.262373181818182,NA,7,"crustacivore",0,1,NA,1,0
"Epinephelus coeruleopunctatus",76,3.7,"Demersal","Day","coral",26.5641,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus coioides",120,3.9,"Demersal","Day","coral",26.159,0.271952272727273,"NThr",4,"piscivore",0,1,0,1,1
"Epinephelus corallicola",49,3.8,"Demersal","Day","coral",25.769675,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus cyanopodus",122,4.1,"Demersal","Day","coral",24.42,0.262373181818182,"NThr",4,"piscivore",0,1,0,1,1
"Epinephelus daemelii",200,4,"Demersal","Day","coral",20.547,0.262373181818182,"NThr",4,"piscivore",0,1,0,1,1
"Epinephelus fasciatus",40,3.7,"Demersal","Day","coral",25.737,0.252794545454545,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus fuscoguttatus",120,4.1,"Demersal","Day","coral",17.78025,0.262373181818182,"Thr",4,"piscivore",0,1,1,1,1
"Epinephelus guttatus",NA,NA,"benthic","Day","Coral",NA,NA,"NThr",7,"crustacivore",1,0,0,NA,0
"Epinephelus hexagonatus",27.5,4.1,"Demersal","Day","coral",26.16925,0.262373181818182,"NThr",4,"piscivore",0,1,0,1,0
"Epinephelus howlandi",55,4,"Demersal","Day","coral",NA,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus itajara",250,4.1,"Demersal","Day","coral",23.951375,0.269533636363636,"Thr",4,"piscivore",0,1,1,1,1
"Epinephelus labriformis",60,4,"Demersal","Day","coral",25.5325,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus lanceolatus",85.1,3.868829583,"Demersal","Day","Coral",26.756275,0.252794545454545,NA,4,"piscivore",0,1,NA,1,1
"Epinephelus longispinis",55,4.2,"Demersal","Day","coral",29.7385,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus macrospilos",51,3.8,"Demersal","Day","coral",26.708725,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus maculatus",60.5,3.9,"Demersal","Day","coral",24.5899,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus malabaricus",234,3.8,"Demersal","Day","coral",26.888375,0.262373181818182,"NThr",4,"piscivore",0,1,0,1,1
"Epinephelus marginatus",150,3.7,"Demersal","Day","rock",20.7775,0.262373181818182,"Thr",4,"piscivore",0,1,1,1,1
"Epinephelus melanostigma",35,4,"Demersal","Day","coral",26.9998,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus merra",31,3.8,"Demersal","Day","coral",26.001,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus morio",125,3.5,"Demersal","Day","coral",25.995525,0.262373181818182,"Thr",4,"piscivore",0,1,1,1,1
"Epinephelus multinotatus",100,3.9,"Demersal","Day","coral",26.42815,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus ongus",40,3.7,"Demersal","Day","coral",27.235,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus polyphekadion",90,3.9,"Demersal","Day","coral",25.881175,0.262373181818182,"Thr",7,"crustacivore",0,1,1,1,0
"Epinephelus quoyanus",40,4,"Demersal","Day","coral",26.161,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus rivulatus",46,3.6,"Demersal","Day","coral",25.1687,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus socialis",52,4.2,"Demersal","Day","coral",26.692,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus spilotoceps",35,3.7,"Demersal","Day","coral",27.4497,0.262373181818182,"NThr",7,"crustacivore",0,1,0,1,0
"Epinephelus striatus",122,4.1,"Demersal","Day","coral",26.908,0.262373181818182,"Thr",4,"piscivore",0,1,1,1,1
"Epinephelus tauvina",75,4.1,"Demersal","Day","coral",26.4963,0.262373181818182,NA,4,"piscivore",0,1,NA,1,1
"Epinephelus trimaculatus",50,NA,"benthic","Day","coral",NA,0.262373181818182,"NThr",7,"crustacivore",1,0,0,1,0
"Epinephelus tukula",200,4.2,"Demersal","Day","coral",26.4342,0.262373181818182,"NThr",4,"piscivore",0,1,0,1,1
"Equetus punctatus",27,3.5,"benthic","Night","coral",28.00475,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Eubalichthys caeruleoguttatus",38,2.8,"Demersal","Day","rock",22.28135,0.222886818181818,NA,3,"corallivore",0,1,NA,1,0
"Eucinostomus dowii",20,3.2,"pelagic site attached","Night","sand",23.835,NA,"NThr",NA,NA,0,1,0,1,0
"Euthynnus affinis",100,4.5,"pelagic non-site attached","Day","water column",25.261,0.326977272727273,"NThr",NA,NA,0,1,0,1,NA
"Euthynnus lineatus",84,3.8,"pelagic non-site attached","Day","water column",24.762,0.326977272727273,"NThr",NA,NA,0,1,0,1,NA
"Eviota albolineata",3,3.1,"benthic","Day","coral",26.5616,0.224397272727273,"NThr",5,"microinvertivore",1,0,0,0,0
"Eviota atriventris",1.7,3,"benthic","Day","coral",29.7695,0.224397272727273,NA,NA,NA,1,0,NA,0,0
"Eviota bifasciata",3.5,3.2,"benthic","Day","coral",29.471,0.224397272727273,"NThr",5,"microinvertivore",1,0,0,0,0
"Eviota fasciola",2.714285714,3.111896135,"benthic","Day","rock",22.5955,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota guttata",2.5,3.1,"benthic","Day","coral",27.118,0.224397272727273,"NThr",5,"microinvertivore",1,0,0,0,0
"Eviota hoesei",2.1,3,"benthic","Day","coral",21.789,0.224397272727273,NA,NA,NA,1,0,NA,0,0
"Eviota lachdeberei",3,NA,"benthic","Day","coral",29.412375,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota latifasciata",3,3,"benthic","Day","coral",28.0625,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota melasma",3,3.1,"benthic","Day","coral",26.8765,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota mikiae",3.5,3.1,"benthic","Day","coral",29.461625,0.224397272727273,"NThr",5,"microinvertivore",1,0,0,0,0
"Eviota nigriventris",3,3.1,"benthic","Day","coral",28.064,0.224397272727273,NA,NA,NA,1,0,NA,0,0
"Eviota pellucida",3,3.1,"benthic","Day","coral",27.744,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota prasites",3,3.1,"benthic","Day","coral",27.0566,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota raja",3,NA,"benthic","Day","coral",30.211,0.224397272727273,"Thr",NA,NA,1,0,1,0,0
"Eviota readerae",3,3.1,"benthic","Day","coral",22.010425,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota rubriceps",NA,NA,"benthic","Day","coral",30.01025,0.224397272727273,NA,NA,NA,1,0,NA,NA,NA
"Eviota sebreei",2.5,3.1,"benthic","Day","coral",26.7525,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota sigillata",3,3.1,"benthic","Day","coral",28.017625,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota storthynx",2.5,3.1,"benthic","Day","rock",26.725,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Eviota zebrina",3,NA,"benthic","Day","Coral",27.30005,0.224397272727273,"NThr",NA,NA,1,0,0,0,0
"Exallias brevis",14.5,3,"benthic","Day","coral",24.594675,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Exyrias belissimus",15,2.8,"benthic","Day","sand",26.8828,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Fistularia commersonii",160,4.3,"Demersal","Day","sand",24.3925,0.206553636363636,"NThr",4,"piscivore",0,1,0,1,1
"Fistularia petimba",200,4.5,"Demersal","Day","sand",23.5616,0.206553636363636,"NThr",4,"piscivore",0,1,0,1,1
"Fistularia tabacaria",200,3.5,"Demersal","Day","coral",23.25125,0.206553636363636,"NThr",4,"piscivore",0,1,0,1,1
"Forcipiger flavissimus",22,3.1,"Demersal","Day","coral",25.69645,0.22023,"NThr",5,"microinvertivore",0,1,0,1,0
"Forcipiger longirostris",22,3.5,"Demersal","Day","coral",27.44285,0.22023,"NThr",7,"crustacivore",0,1,0,1,0
"Fusigobius duospilus",6,3.2,"benthic","Day","sand",26.93545,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Fusigobius inframaculatus",4.6,3.2,"benthic","Day","sand",25.4064,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Fusigobius maximus",7.5,NA,"benthic","Day","sand",NA,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Fusigobius melacron",5,NA,"benthic","Day","sand",29.69265,0.229279090909091,NA,5,"microinvertivore",1,0,NA,0,0
"Fusigobius neophytus",7.5,2.6,"benthic","Day","sand",24.856,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Fusigobius signipinnis",4.9,3.2,"benthic","Day","sand",27.3395,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Genicanthus caudovittatus",20,3.4,"Demersal","Day","coral",25.764,NA,"NThr",1,"sessile invertivores",0,1,0,1,0
"Genicanthus lamarck",25,3.4,"Demersal","Day","coral",27.957025,NA,"NThr",1,"sessile invertivores",0,1,0,1,0
"Genicanthus melanospilos",18,3.4,"Demersal","Day","coral",NA,NA,"NThr",1,"sessile invertivores",0,1,0,0,0
"Genicanthus semicinctus",20,3.4,"Demersal","Day","coral",21.926,NA,"NThr",1,"sessile invertivores",0,1,0,1,0
"Genicanthus watanabei",15,3.4,"Demersal","Day","coral",25.02305,NA,"NThr",1,"sessile invertivores",0,1,0,0,0
"Gerres cinereus",41,3.3,"pelagic site attached","Night","sand",26.269725,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Gerres oblongus",32,NA,"benthic","Day","sand",NA,NA,"NThr",7,"crustacivore",1,0,0,1,0
"Gerres subfasciatus",22,3.3,"pelagic site attached","Night","sand",21.59,NA,"NThr",NA,NA,0,1,0,1,0
"Girella cyanea",76,2,"pelagic site attached","Day","coral",20.9955,NA,NA,7,"crustacivore",0,1,NA,1,0
"Girella elevata",76,2,"Demersal","Day","rock",18.735175,NA,NA,NA,NA,0,1,NA,1,NA
"Girella freminvillii",45,2,"pelagic site attached","Day","coral",23.2962,NA,NA,7,"crustacivore",0,1,NA,1,0
"Girella tricuspidata",71,2,"Demersal","Day","rock",19.645,NA,NA,NA,NA,0,1,NA,1,NA
"Glaucosoma hebraicum",122,4.3,"pelagic site attached","Night","rock",24.0265,NA,NA,NA,NA,0,1,NA,1,NA
"Glaucosoma magnificum",32,4.1,"pelagic site attached","Night","coral",26.8025,NA,NA,NA,NA,0,1,NA,1,0
"Glyptoparus delicatulus",5,2,"benthic","Day","coral",27.1385,0.232229090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Gnathanodon speciosus",120,3.8,"pelagic non-site attached","Day","water column",26.636,0.270051363636364,"NThr",4,"piscivore",0,1,0,1,1
"Gnathodentex aureolineatus",30,3.3,"Demersal","Day","coral",27.1064,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Gnatholepis anjerensis",8.4,2.2,"benthic","Day","sand",24.696475,0.229279090909091,"NThr",8,"planktivore",1,0,0,0,0
"Gnatholepis cauerensis",9,3.148550725,"benthic","Day","sand",25.1405,0.229279090909091,"NThr",5,"microinvertivore",1,0,0,0,0
"Gnatholepis thompsoni",8.2,2.3,"benthic","Day","sand",24.6345,0.229279090909091,"NThr",2,"Herbivores Microvores Detritivores",1,0,0,0,0
"Gobiodon citrinus",6.6,3.3,"benthic","Day","coral",26.6525,0.235925909090909,"NThr",3,"corallivore",1,0,0,0,0
"Gobiodon heterospilos",4,NA,"benthic","Day","coral",30.504,0.23172,"NThr",8,"planktivore",1,0,0,0,0
"Gobiodon histrio",3.5,3.2,"benthic","Day","coral",26.164,0.227515,"NThr",8,"planktivore",1,0,0,0,0
"Gobiodon okinawae",4.866666667,3.3,"benthic","Day","coral",28.813,0.23172,"NThr",8,"planktivore",1,0,0,0,0
"Gobiodon quinquestrigatus",4.5,3.4,"benthic","Day","coral",26.0833,0.23172,"NThr",8,"planktivore",1,0,0,0,0
"Gobiodon spilophthalmus",4.866666667,3.3,"benthic","Day","Coral",28.23995,0.23172,NA,8,"planktivore",1,0,NA,0,0
"Gomphosus caeruleus",30,3.5,"Demersal","Day","coral",27.8255,0.214231363636364,"NThr",5,"microinvertivore",0,1,0,1,0
"Gomphosus varius",30,3.6,"Demersal","Day","coral",25.140875,0.214231363636364,"NThr",7,"crustacivore",0,1,0,1,0
"Gorgasia galzini",105.6,3.725,"benthic","Night","Sand",27.5731,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gracila albomarginata",40,4.2,"Demersal","Day","coral",28.39215,0.247280909090909,"NThr",4,"piscivore",0,1,0,1,0
"Gramma brasiliensis",6.6,3.4,"pelagic site attached","Day","coral",26.3615,NA,NA,NA,NA,0,1,NA,0,0
"Gramma loreto",8,3.3,"pelagic site attached","Day","coral",27.7715,NA,"NThr",NA,NA,0,1,0,0,0
"Grammatorcynus bicarinatus",112,4.5,"pelagic non-site attached","Day","water column",25.16,0.326977272727273,"NThr",NA,NA,0,1,0,1,NA
"Grammatorcynus bilineatus",100,4.2,"pelagic non-site attached","Day","water column",26.8078,0.326977272727273,"NThr",NA,NA,0,1,0,1,NA
"Grammistes sexlineatus",30,4,"Demersal","Day","coral",24.776625,0.247280909090909,"NThr",7,"crustacivore",0,1,0,1,0
"Gunnellichthys monostigma",16,NA,"benthic","Day","sand",28.76985,0.247280909090909,"NThr",5,"microinvertivore",1,0,0,0,0
"Gymnocaesio gymnoptera",18,3.4,"pelagic site attached","Day","coral",29.50495,NA,"NThr",NA,NA,0,1,0,0,0
"Gymnocranius audleyi",45,3.582575758,"Demersal","Day","Sand",24.35675,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Gymnocranius euanus",70,3.016666667,"Demersal","Day","sand",24.63425,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Gymnocranius microdon",45,3.4,"Demersal","Day","sand",26.0555,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Gymnomuraena zebra",150,3.4,"benthic","Night","coral",27.6249,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Gymnosarda unicolor",248,4.5,"pelagic non-site attached","Day","water column",26.8835,0.326977272727273,"NThr",NA,NA,0,1,0,1,NA
"Gymnothorax annasona",55.3,3.9,"benthic","Night","coral",21.869,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gymnothorax castaneus",150,4,"benthic","Night","coral",27.27835,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Gymnothorax cribroris",75,4,"benthic","Night","rock",20.9122,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gymnothorax dovii",170,4.3,"benthic","Night","coral",26.7428,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Gymnothorax eurostus",60,4.1,"benthic","Night","coral",23.2781,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gymnothorax favagineus",300,4.2,"benthic","Night","coral",25.1714,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Gymnothorax fimbriatus",80,4,"benthic","Night","coral",25.84525,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gymnothorax flavimarginatus",240,4.2,"benthic","Night","coral",25.81075,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Gymnothorax funebris",250,4,"benthic","Night","coral",24.138075,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Gymnothorax javanicus",300,3.9,"benthic","Night","coral",27.082,0.252548181818182,"NThr",4,"piscivore",1,0,0,1,1
"Gymnothorax meleagris",120,4.5,"benthic","Night","coral",24.9167,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Gymnothorax miliaris",70,3.9,"benthic","Night","coral",26.738,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gymnothorax moringa",200,4.5,"benthic","Night","coral",26.6796,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Gymnothorax panamensis",70,4,"benthic","Night","coral",26.2685,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gymnothorax pictus",140,4.2,"benthic","Night","coral",27.49895,0.285165,"NThr",4,"piscivore",1,0,0,1,1
"Gymnothorax thrysoideus",66,4,"benthic","Night","coral",24.63365,NA,NA,NA,NA,1,0,NA,1,NA
"Gymnothorax thyrsoideus",65,NA,"benthic","Night","coral",26.90395,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gymnothorax undulatus",150,3.6,"benthic","Night","coral",26.1897,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gymnothorax unicolor",100,3.4,"benthic","Night","rock",21.558775,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Gymnothorax zonipectis",50,3.9,"benthic","Night","rock",28.795175,0.285165,"NThr",7,"crustacivore",1,0,0,1,0
"Haemulon album",79,3.2,"Demersal","Night","coral",27.68125,NA,NA,5,"microinvertivore",0,1,NA,1,0
"Haemulon aurolineatum",25,3.2,"Demersal","Night","coral",26.338925,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Haemulon carbonarium",36,3.3,"Demersal","Night","coral",26.43065,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Haemulon chrysargyreum",23,3.3,"Demersal","Night","coral",26.67875,NA,"NThr",7,"crustacivore",0,1,0,1,0
"Haemulon flaviguttatum",42,4.2,"Demersal","Night","coral",27.82605,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Haemulon flavolineatum",30,3.3,"Demersal","Night","coral",26.604,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Haemulon macrostomum",43,3.3,"Demersal","Night","coral",26.5805,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Haemulon maculicauda",30,4.2,"Demersal","Night","coral",27.8695,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Haemulon melanurum",33,2.2,"Demersal","Night","coral",27.60235,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Haemulon parra",41.2,3.5,"Demersal","Night","coral",25.5123,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Haemulon plumierii",53,3.597435897,"Demersal","Night","coral",26.58,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Haemulon sciurus",46,3.4,"Demersal","Night","coral",26.672275,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Haemulon scudderii",35,3.597435897,"Demersal","Night","coral",25.35575,NA,"NThr",5,"microinvertivore",0,1,0,1,0
"Haemulon sexfasciatum",71,4.2,"Demersal","Night","coral",26.1455,NA,"NThr",6,"macroinvertivore",0,1,0,1,0
"Haemulon steindachneri",30,3.5,"Demersal","Night","coral",26.58195,NA,"NThr",5,"microinvertivore",0,1,0,1,0
